Timestamp,RTU11_SfSts,RTU11_SfVfd(%),RTU11_SpcTStairW(°F),RTU12_DmprStairE(%),RTU12_SpcTStairE(°F)
08-Mar-19 6:40:00 am,,33.41,64.09,,
08-Jan-19 11:05:00 pm,,34.01,61.76,0.00,63.91
09-Jan-19 3:00:00 am,,34.31,60.77,0.00,62.32
12-Nov-18 5:40:00 am,,32.09,57.36,0.00,58.77
19-Feb-19 8:20:00 am,,32.48,58.56,0.00,65.40
10-Apr-19 12:55:00 pm,,35.10,68.23,0.00,69.32
11-Feb-19 8:05:00 pm,,35.51,60.72,0.00,64.54
27-Nov-18 4:15:00 pm,,34.25,63.43,0.00,65.35
11-Nov-18 2:05:00 am,,33.57,57.95,0.00,59.46
14-Feb-19 11:00:00 am,,41.28,70.13,0.00,68.29
22-Nov-18 2:10:00 am,,32.79,61.81,0.00,63.61
28-Mar-19 2:05:00 pm,,47.07,71.52,0.00,70.75
19-Dec-18 8:30:00 pm,,36.29,65.61,0.00,67.64
21-Jan-19 4:25:01 am,,34.90,52.14,0.00,60.70
20-Feb-19 8:10:00 pm,,36.04,63.69,,
05-Apr-19 8:10:00 am,,34.40,67.89,0.00,68.26
25-Apr-19 11:15:00 am,,69.67,72.08,0.00,71.35
26-Nov-18 9:00:00 pm,,32.83,61.98,0.00,64.45
04-Jan-19 2:10:01 am,,,,0.00,64.66
22-Nov-18 7:45:00 am,,34.39,61.48,0.00,64.37
19-Mar-19 10:00:01 pm,,36.20,68.20,0.00,69.59
21-Apr-19 1:25:00 am,,43.10,71.82,0.00,75.52
09-Dec-18 4:45:00 am,,33.73,57.92,0.00,59.63
08-Mar-19 3:40:01 pm,,56.44,72.13,0.00,68.04
24-Dec-18 12:50:00 am,,35.09,57.66,0.00,59.87
10-Dec-18 4:30:00 pm,,33.20,63.36,0.00,65.34
05-Jan-19 3:30:00 am,,34.81,63.07,0.00,65.35
18-Feb-19 8:40:00 pm,,35.18,60.42,0.00,65.46
19-Nov-18 6:20:00 pm,,34.15,61.37,0.00,64.93
18-Dec-18 10:05:00 pm,,37.09,65.73,0.00,67.39
11-Mar-19 5:10:00 pm,,65.13,71.67,0.00,68.59
15-Dec-18 7:40:00 pm,,36.10,66.24,0.00,
08-Feb-19 1:35:00 am,,33.04,57.87,0.00,63.48
09-Feb-19 1:50:00 pm,,34.80,58.69,0.00,59.13
04-May-19 10:05:00 pm,,32.11,71.30,0.00,75.83
20-Dec-18 6:20:00 am,,36.06,65.54,0.00,67.16
24-Feb-19 5:40:00 pm,,33.42,62.77,0.00,62.09
28-Nov-18 7:50:00 pm,,32.92,62.55,0.00,65.21
22-Jan-19 5:45:00 pm,,34.81,60.56,0.00,63.91
13-Feb-19 6:40:00 am,,34.65,59.80,0.00,64.52
30-Apr-19 4:50:00 am,,33.87,69.50,0.00,69.84
01-Dec-18 10:35:00 pm,,33.09,61.69,0.00,63.91
03-Dec-18 4:25:00 pm,,32.48,63.10,0.00,65.88
07-May-19 3:25:00 pm,,61.11,72.10,0.00,71.52
14-Dec-18 4:05:00 pm,,34.86,70.39,0.00,69.14
16-Jan-19 8:45:00 pm,,32.60,62.33,0.00,64.79
19-Apr-19 5:15:00 am,,36.00,69.07,0.00,69.16
07-Mar-19 6:10:00 pm,,33.96,67.28,0.00,68.82
13-Apr-19 8:00:00 am,,35.70,63.84,0.00,65.78
04-Apr-19 10:05:00 pm,,34.36,68.23,0.00,68.18
01-Jan-19 2:40:00 am,,33.73,58.66,0.00,60.84
28-Dec-18 12:05:00 am,,36.48,63.26,0.00,65.23
10-Dec-18 4:35:00 pm,,35.19,63.19,0.00,65.17
20-Nov-18 5:30:00 am,,32.25,58.79,0.00,61.58
16-Nov-18 8:35:00 am,,33.32,64.61,0.00,66.63
24-Dec-18 7:10:00 am,,33.18,57.44,0.00,60.26
20-Apr-19 4:10:00 pm,,88.74,72.46,0.00,77.12
24-Dec-18 12:50:00 pm,,34.97,60.95,0.00,62.81
01-Dec-18 2:10:00 pm,,34.58,62.60,0.00,64.08
30-Apr-19 3:30:00 am,,34.59,69.63,0.00,70.21
04-Feb-19 6:50:01 am,,34.42,64.66,0.00,65.61
24-Apr-19 9:20:01 am,,46.14,72.16,0.00,71.86
03-Mar-19 5:20:00 pm,,32.55,52.34,0.00,64.41
14-Nov-18 10:35:00 am,,44.76,65.68,0.00,66.98
23-Mar-19 9:10:00 am,,36.04,67.24,0.00,71.66
29-Nov-18 3:40:00 am,,34.72,61.26,0.00,63.14
28-Mar-19 3:25:00 pm,,42.72,71.82,0.00,70.61
27-Apr-19 12:20:00 am,,34.92,71.91,0.00,71.22
27-Dec-18 7:15:00 pm,,34.29,64.35,0.00,66.34
06-Feb-19 10:20:00 am,,32.98,64.72,0.00,65.05
29-Apr-19 6:35:00 pm,,55.46,71.03,0.00,70.52
23-Dec-18 7:30:00 pm,,35.60,59.08,0.00,61.33
28-Feb-19 6:05:00 pm,,34.03,64.12,0.00,66.34
30-Apr-19 8:15:00 pm,,32.00,69.79,0.00,69.76
23-Nov-18 4:45:00 pm,,34.81,65.18,0.00,67.03
04-Jan-19 10:10:01 pm,,34.50,64.61,0.00,66.71
09-Nov-18 5:25:01 pm,,35.49,63.37,0.00,65.55
02-Apr-19 3:50:00 pm,,43.06,72.16,0.00,70.62
16-Nov-18 5:10:00 am,,32.59,63.59,0.00,64.99
21-Apr-19 1:25:00 pm,,81.10,71.64,0.00,78.32
21-Feb-19 11:15:00 am,,36.04,68.81,0.00,67.51
15-Nov-18 6:50:00 pm,,36.40,66.89,0.00,68.42
14-Dec-18 4:00:00 am,,33.79,61.73,0.00,64.21
27-Jan-19 8:50:00 pm,,35.81,57.50,0.00,63.53
29-Apr-19 4:20:00 pm,,33.05,72.02,0.00,71.08
06-Feb-19 6:30:00 am,,32.60,60.15,0.00,63.88
16-Feb-19 11:00:00 pm,,33.18,60.01,0.00,60.42
13-Dec-18 6:10:00 am,,32.58,62.86,0.00,64.47
22-Nov-18 7:45:00 pm,,33.69,62.12,0.00,65.18
09-May-19 11:15:00 am,,34.98,71.69,0.00,69.74
10-Feb-19 12:25:01 pm,,35.49,58.08,0.00,57.97
17-Feb-19 11:45:00 am,,33.10,61.49,0.00,60.03
15-Feb-19 8:50:00 am,,33.95,61.33,0.00,66.00
30-Apr-19 5:45:00 am,,35.60,69.38,0.00,69.92
09-Nov-18 10:20:00 pm,,34.20,60.76,0.00,63.75
14-Feb-19 11:00:00 pm,,35.10,61.94,0.00,64.97
16-Feb-19 5:50:00 pm,,33.70,61.47,0.00,61.44
02-Apr-19 4:00:01 am,,35.19,66.13,0.00,67.64
17-Nov-18 3:30:00 pm,,33.67,70.67,0.00,65.29
14-Dec-18 10:50:00 pm,,32.37,64.04,0.00,66.09
11-Jan-19 10:45:00 am,,44.53,66.11,0.00,66.82
22-Mar-19 12:55:00 pm,,43.45,72.08,24.92,71.61
10-Dec-18 9:00:00 pm,,35.14,59.90,0.00,63.98
26-Mar-19 8:15:01 pm,,34.06,70.06,0.00,70.24
11-May-19 3:45:00 pm,,59.67,71.67,0.00,76.77
16-Mar-19 3:50:00 pm,,76.78,72.24,0.00,69.98
24-Dec-18 11:30:00 am,,35.30,59.70,0.00,62.08
03-May-19 8:20:00 am,,35.34,70.31,0.00,71.48
28-Feb-19 8:50:01 am,,,,0.00,65.42
14-Jan-19 12:30:00 am,,36.26,60.97,0.00,62.23
13-Apr-19 3:30:00 pm,,40.05,71.95,0.00,70.06
17-Nov-18 2:10:00 am,,33.48,63.12,0.00,65.06
05-Jan-19 2:10:00 am,,34.80,63.31,,
07-Apr-19 1:15:00 pm,,38.48,72.42,0.00,71.85
25-Feb-19 12:25:00 pm,,33.25,67.65,0.00,66.42
12-Jan-19 3:40:00 am,,34.77,61.87,,
16-Jan-19 8:10:01 pm,,33.60,62.73,0.00,65.04
09-Feb-19 9:40:00 am,,34.40,56.83,0.00,59.02
14-May-19 8:00:00 am,,34.69,72.26,40.69,72.35
14-Jan-19 12:55:01 pm,,,,0.00,65.94
09-Apr-19 6:35:00 pm,,40.37,72.01,0.00,70.85
31-Dec-18 6:15:00 pm,,35.10,60.16,0.00,63.26
20-Mar-19 11:15:01 pm,,32.57,68.23,0.00,69.45
19-Dec-18 7:10:00 pm,,35.37,65.76,0.00,68.12
30-Mar-19 9:20:00 am,,34.35,66.75,0.00,70.58
26-Dec-18 4:40:00 am,,35.20,59.04,0.00,61.96
30-Nov-18 4:55:00 pm,,33.78,64.07,0.00,66.38
09-Jan-19 10:20:00 am,,33.65,63.23,0.00,65.40
03-May-19 12:40:00 pm,,58.41,72.33,19.18,71.12
13-Jan-19 2:15:00 am,,32.00,61.07,0.00,61.69
14-Apr-19 12:05:00 am,,35.73,65.61,0.00,67.24
06-Mar-19 9:10:00 pm,,32.66,62.24,0.00,66.17
10-Mar-19 3:45:00 pm,,36.98,71.95,0.00,67.67
24-Nov-18 11:15:00 pm,,35.69,62.85,0.00,63.73
09-Nov-18 5:00:00 am,,33.49,60.37,0.00,63.09
03-Apr-19 2:35:01 am,,,,0.00,67.57
04-Jan-19 6:30:00 am,,34.53,62.28,0.00,64.84
14-Mar-19 2:20:00 am,,36.79,67.98,0.00,67.86
16-Apr-19 8:05:00 pm,,36.44,71.05,0.00,71.55
25-Apr-19 4:50:00 pm,,76.97,73.13,0.00,71.97
27-Dec-18 2:30:00 am,,35.41,62.27,0.00,64.28
07-Dec-18 2:30:00 am,,31.49,58.78,0.00,62.05
10-May-19 12:55:00 am,,32.85,69.46,0.00,69.96
26-Apr-19 4:30:00 am,,32.97,70.84,0.00,70.76
10-Nov-18 6:15:00 pm,,33.89,59.34,0.00,60.88
20-Dec-18 7:40:00 am,,33.60,65.56,0.00,67.45
07-Jan-19 9:45:00 am,,34.84,65.19,0.00,66.13
25-Nov-18 2:00:00 pm,,33.19,65.46,0.00,63.61
08-Apr-19 12:35:00 am,,35.12,68.96,0.00,71.15
10-Feb-19 5:45:00 pm,,34.60,58.34,0.00,58.06
11-Nov-18 3:25:00 pm,,36.35,58.28,0.00,59.35
04-May-19 5:20:00 pm,,77.30,76.66,0.00,77.17
06-May-19 6:10:00 pm,,70.34,72.02,0.00,71.44
06-Mar-19 6:45:00 pm,,33.30,65.22,0.00,67.45
14-Apr-19 11:10:00 pm,,32.89,67.94,0.00,68.16
27-Jan-19 7:30:00 pm,,36.30,57.28,0.00,62.75
28-Nov-18 11:30:00 am,,37.11,63.72,0.00,65.26
15-Feb-19 2:15:00 am,,33.54,59.98,0.00,64.23
22-Mar-19 10:40:00 pm,,34.02,69.29,0.00,69.83
29-Jan-19 12:10:00 pm,,34.61,62.53,0.00,62.85
03-Mar-19 6:40:00 pm,,32.53,50.48,0.00,63.50
25-Feb-19 1:30:00 am,,33.18,57.36,0.00,61.50
08-Apr-19 4:50:00 pm,,53.55,72.12,0.00,71.23
10-Mar-19 12:15:00 pm,,48.55,66.73,0.00,69.27
02-Mar-19 8:45:01 am,,,,0.00,64.63
03-Mar-19 10:50:00 am,,32.40,51.66,0.00,66.06
03-Dec-18 10:20:00 am,,35.48,63.25,0.00,65.18
04-May-19 10:05:00 am,,39.06,70.83,0.00,77.55
17-Jan-19 5:10:01 am,,,,0.00,62.43
08-Dec-18 10:00:00 am,,32.93,60.67,,
24-Apr-19 7:50:00 pm,,84.96,71.52,0.00,72.13
12-Jan-19 12:30:00 am,,32.39,62.84,0.00,64.26
13-May-19 7:45:00 am,,33.73,71.42,22.74,73.16
07-Apr-19 2:05:01 am,,33.09,68.99,0.00,69.66
15-Dec-18 1:00:00 pm,,52.96,71.96,,
09-May-19 9:20:00 pm,,33.88,70.65,0.00,70.18
15-Jan-19 8:15:00 pm,,33.07,63.51,0.00,65.52
12-Feb-19 3:00:00 am,,32.87,60.64,0.00,64.60
14-Feb-19 5:15:00 pm,,33.66,67.46,0.00,66.83
08-Apr-19 9:35:00 am,,36.14,71.97,2.03,72.30
08-Feb-19 1:20:00 pm,,39.26,65.33,0.00,66.43
06-Feb-19 11:40:00 pm,,32.95,62.77,0.00,65.21
07-Feb-19 4:20:00 am,,34.38,61.15,0.00,65.15
16-Apr-19 2:45:00 pm,,59.73,71.95,0.00,71.44
30-Dec-18 3:55:00 pm,,34.18,60.52,0.00,59.32
10-Jan-19 3:05:00 am,,32.77,60.66,0.00,61.98
21-Mar-19 11:20:00 pm,,35.88,68.31,0.00,69.45
24-Mar-19 7:05:00 am,,35.40,67.67,0.00,69.65
11-Jan-19 12:10:01 am,,33.32,62.11,0.00,63.42
26-Feb-19 3:15:00 am,,31.41,57.83,0.00,63.19
17-Nov-18 12:20:00 am,,34.47,63.24,0.00,65.32
14-Feb-19 12:20:00 am,,34.51,61.84,0.00,65.46
04-Apr-19 11:25:00 pm,,34.06,67.90,0.00,68.32
03-May-19 8:25:00 am,,33.56,70.45,0.00,71.61
26-Nov-18 9:00:00 am,,33.14,61.96,0.00,63.10
12-Apr-19 5:40:00 am,,35.13,65.84,0.00,66.52
16-Mar-19 3:50:00 am,,34.98,63.66,0.00,65.70
07-Jan-19 12:40:01 pm,,41.26,66.46,0.00,67.24
13-Mar-19 2:55:00 pm,,34.21,69.38,0.00,69.52
09-Jan-19 3:00:00 pm,,36.08,68.32,0.00,67.49
31-Jan-19 9:10:00 am,,34.68,51.59,0.00,56.77
20-Apr-19 4:25:00 am,,34.08,70.53,0.00,70.82
04-Jan-19 11:50:00 pm,,36.41,64.17,0.00,66.25
10-Mar-19 2:50:00 pm,,47.84,71.37,0.00,67.88
15-Apr-19 5:45:00 am,,35.23,66.70,0.00,67.62
10-Jan-19 10:00:00 pm,,34.28,62.35,0.00,64.16
25-Feb-19 12:25:00 am,,32.87,56.83,0.00,60.64
21-Jan-19 12:15:01 am,,34.39,52.85,,
19-Mar-19 7:40:00 pm,,34.37,69.78,0.00,70.00
22-Jan-19 1:25:01 am,,34.81,57.53,0.00,59.55
01-Mar-19 6:05:00 pm,,33.93,62.20,0.00,65.26
23-Apr-19 11:10:00 am,,43.20,72.40,39.94,72.15
20-Feb-19 8:10:00 am,,36.27,65.06,0.00,66.24
29-Dec-18 7:50:00 am,,33.68,59.49,0.00,62.15
12-Apr-19 8:35:00 pm,,35.19,65.70,0.00,66.80
07-Mar-19 6:10:00 am,,31.58,61.49,0.00,65.11
02-Mar-19 9:40:00 am,,36.74,57.85,0.00,65.85
05-Feb-19 8:35:01 am,,,,0.00,63.86
02-Dec-18 12:25:00 pm,,32.92,61.44,0.00,63.08
27-Feb-19 3:45:00 pm,,34.33,70.76,0.00,68.95
18-Dec-18 10:05:00 am,,38.96,67.07,0.00,68.31
19-Dec-18 8:30:00 am,,35.19,65.89,0.00,67.60
01-Apr-19 7:00:01 am,,33.91,66.52,0.00,67.85
08-Mar-19 6:40:00 pm,,34.11,67.79,0.00,68.40
08-Jan-19 11:05:00 am,,35.93,65.25,0.00,66.18
14-Dec-18 4:05:00 am,,34.31,61.63,0.00,64.20
17-Dec-18 1:10:00 am,,34.77,64.08,0.00,64.29
19-Apr-19 5:15:00 pm,,80.19,73.95,0.00,71.37
11-Feb-19 2:45:00 pm,,35.18,65.59,0.00,65.41
03-Dec-18 1:25:01 pm,,32.82,64.12,0.00,66.00
01-May-19 6:10:00 pm,,34.51,71.09,0.00,69.69
08-Apr-19 8:40:00 am,,32.68,70.82,0.00,71.50
19-Mar-19 6:20:00 am,,36.44,65.59,0.00,66.82
22-Jan-19 2:20:00 am,,34.61,57.27,0.00,59.24
19-Mar-19 6:45:01 pm,,73.11,71.04,0.00,69.27
07-May-19 3:25:00 am,,32.48,70.16,0.00,71.09
26-Nov-18 1:00:02 pm,,,,0.00,66.10
03-Feb-19 4:50:00 pm,,33.48,63.62,0.00,63.53
07-Mar-19 10:05:00 pm,,35.49,64.39,0.00,66.34
11-May-19 2:25:00 pm,,71.08,72.08,0.00,76.86
24-Nov-18 10:20:00 am,,34.53,63.13,0.00,64.92
05-Mar-19 8:55:00 am,,36.54,56.62,0.00,65.97
03-Mar-19 5:20:00 am,,33.17,51.61,0.00,61.57
23-Apr-19 7:20:00 pm,,73.59,77.55,0.00,71.49
04-Apr-19 10:05:00 am,,34.88,69.16,0.00,69.52
30-Apr-19 4:50:00 pm,,35.81,70.68,0.00,69.70
21-Nov-18 7:15:00 pm,,34.91,63.02,0.00,65.94
25-Mar-19 3:20:00 am,,34.57,66.59,0.00,68.48
17-Feb-19 8:10:00 pm,,34.61,60.81,0.00,60.19
18-Apr-19 2:35:01 pm,,,,0.00,70.45
16-Nov-18 8:35:00 pm,,32.69,64.71,0.00,66.92
15-Dec-18 7:40:00 am,,35.01,62.64,0.00,64.60
25-Apr-19 11:15:00 pm,,34.34,72.05,0.00,71.55
19-Mar-19 10:00:01 am,,37.44,67.46,0.00,70.90
01-May-19 10:55:00 am,,34.08,70.28,0.00,69.81
10-Dec-18 4:30:00 am,,32.40,56.28,0.00,58.90
13-Mar-19 10:55:00 am,,36.04,70.09,0.00,68.69
22-Dec-18 12:50:00 am,,34.04,62.47,0.00,64.40
09-Jan-19 8:40:01 am,,,,0.00,64.00
30-Apr-19 10:05:00 pm,,32.59,69.53,0.00,69.24
05-Jan-19 3:30:00 pm,,62.56,71.92,0.00,68.13
28-Mar-19 2:05:00 am,,35.45,68.84,0.00,69.99
13-Apr-19 8:00:00 pm,,35.95,69.91,0.00,68.98
11-Dec-18 6:15:00 am,,32.77,60.07,0.00,62.55
11-Nov-18 1:10:00 am,,34.04,57.99,0.00,59.30
13-Dec-18 7:05:00 am,,34.61,62.99,0.00,64.79
15-May-19 5:00:00 am,,71.05,70.34,78.15,69.07
24-Mar-19 8:25:00 pm,,33.38,68.69,0.00,71.45
23-Mar-19 9:10:00 pm,,34.67,68.87,0.00,71.97
30-Apr-19 8:15:00 am,,33.25,69.36,0.00,69.69
02-Apr-19 4:00:01 pm,,54.24,72.49,0.00,70.51
03-May-19 12:40:00 am,,32.58,70.01,0.00,69.71
08-May-19 1:45:00 am,,33.67,72.05,0.00,71.49
27-Dec-18 2:30:00 pm,,35.29,65.08,0.00,66.43
21-Feb-19 5:10:00 pm,,34.87,66.40,0.00,66.84
27-Dec-18 7:15:00 am,,35.28,63.51,0.00,65.48
24-Nov-18 11:15:00 am,,36.83,63.67,0.00,64.94
17-Feb-19 11:45:00 pm,,33.29,60.05,0.00,59.44
09-Nov-18 10:20:00 am,,34.25,64.28,0.00,66.24
23-Apr-19 7:20:00 am,,35.31,69.03,0.00,70.69
09-Jan-19 8:40:01 pm,,32.78,61.44,0.00,63.86
02-Mar-19 3:05:00 pm,,33.65,63.91,0.00,65.43
07-Apr-19 10:45:00 pm,,34.66,69.13,0.00,72.04
24-Nov-18 10:20:00 pm,,34.82,62.98,0.00,63.86
13-Jan-19 5:40:01 am,,32.52,60.66,0.00,61.54
15-Feb-19 10:05:01 pm,,33.59,59.82,0.00,65.19
10-Dec-18 4:35:00 am,,33.40,56.25,0.00,58.91
20-Mar-19 7:35:00 pm,,33.86,69.41,0.00,70.21
14-Mar-19 3:15:00 am,,35.29,67.90,0.00,67.78
18-Apr-19 12:20:00 pm,,51.24,72.53,0.00,70.74
19-Dec-18 7:10:00 am,,35.38,65.47,0.00,67.26
30-Apr-19 5:45:00 pm,,32.60,70.55,0.00,70.13
09-Feb-19 6:35:00 pm,,32.00,56.71,0.00,58.70
27-Feb-19 3:45:00 am,,34.40,58.30,0.00,63.55
02-Dec-18 12:25:00 am,,33.86,61.48,0.00,63.80
17-Nov-18 3:30:00 am,,34.00,62.46,0.00,64.51
29-Apr-19 9:05:00 pm,,33.75,71.02,0.00,70.98
28-Dec-18 4:15:00 am,,34.11,62.86,0.00,64.08
06-Feb-19 6:30:00 pm,,32.40,63.13,0.00,65.48
01-Jan-19 2:40:00 pm,,31.66,63.89,0.00,63.03
13-Dec-18 6:10:00 pm,,33.69,63.90,0.00,66.41
05-Feb-19 9:30:00 am,,34.99,61.44,0.00,64.22
27-Jan-19 12:10:00 am,,34.00,55.18,0.00,56.44
20-Nov-18 5:30:00 pm,,35.34,61.54,0.00,64.91
16-Dec-18 6:15:00 pm,,34.16,66.44,0.00,65.88
13-Dec-18 2:20:00 pm,,33.91,65.04,0.00,67.00
06-Feb-19 10:20:00 pm,,34.13,61.47,0.00,65.28
30-Nov-18 4:55:00 am,,34.52,61.48,0.00,63.83
28-Nov-18 8:45:00 pm,,34.88,62.28,0.00,65.12
16-Jan-19 8:10:01 am,,35.36,60.51,0.00,64.33
09-Jan-19 12:25:00 pm,,53.14,,,
29-Apr-19 5:55:00 am,,33.57,70.06,,
26-Apr-19 10:30:00 pm,,34.41,71.55,0.00,71.26
26-Dec-18 4:40:00 pm,,33.66,63.53,0.00,65.55
11-Nov-18 3:25:00 am,,35.06,57.85,0.00,59.04
14-Jan-19 12:30:00 pm,,36.49,64.27,0.00,65.90
11-Mar-19 11:30:00 am,,54.72,69.21,0.00,70.63
20-Mar-19 8:55:00 pm,,32.91,68.69,0.00,69.90
14-Apr-19 12:05:00 pm,,39.99,69.31,0.00,70.00
14-Mar-19 2:20:00 pm,,37.50,69.29,0.00,69.44
13-Nov-18 1:00:01 pm,,53.49,66.60,0.00,66.63
21-Feb-19 11:15:00 pm,,33.60,62.93,0.00,66.06
04-May-19 6:15:00 pm,,75.92,77.24,0.00,77.10
03-May-19 8:20:00 pm,,32.63,71.46,0.00,71.95
14-Dec-18 4:00:00 pm,,34.90,70.88,0.00,69.18
29-Nov-18 5:45:00 pm,,33.38,63.74,0.00,65.98
11-Jan-19 10:45:00 pm,,33.67,63.25,0.00,64.84
07-Mar-19 3:45:00 pm,,33.20,71.81,0.00,69.52
25-Apr-19 9:35:00 pm,,33.86,71.42,0.00,71.79
04-Jan-19 6:30:00 pm,,33.14,67.21,0.00,68.15
06-Dec-18 7:35:00 pm,,32.70,60.78,0.00,64.87
10-Apr-19 4:05:01 pm,,,,0.00,68.42
24-Dec-18 11:30:00 pm,,32.92,59.23,0.00,61.83
12-Mar-19 2:25:00 am,,33.06,64.36,0.00,66.25
16-Apr-19 5:10:00 am,,36.31,68.37,0.00,69.08
20-Mar-19 11:15:01 am,,33.72,69.70,0.00,71.75
01-Jan-19 8:45:00 am,,33.18,57.42,0.00,60.99
14-Dec-18 10:50:00 am,,50.73,68.09,0.00,68.49
24-Dec-18 4:45:00 am,,33.50,56.77,0.00,58.98
17-Apr-19 3:00:00 am,,31.81,71.40,0.00,70.98
19-Nov-18 5:45:00 am,,36.18,58.49,0.00,62.02
07-Apr-19 9:20:01 am,,,,0.00,70.29
05-Jan-19 2:10:00 pm,,75.56,72.66,,
19-Dec-18 11:25:00 pm,,34.19,65.31,0.00,67.00
28-Mar-19 3:25:00 am,,33.39,68.52,0.00,69.71
08-Nov-18 12:25:00 pm,,32.71,64.00,0.00,66.55
28-Dec-18 12:05:00 pm,,35.19,64.78,0.00,66.06
11-Jan-19 8:45:00 pm,,34.39,64.34,0.00,65.93
09-Apr-19 6:35:00 am,,32.39,68.94,0.00,70.07
12-Dec-18 6:45:00 pm,,32.98,63.64,0.00,65.82
10-Mar-19 3:45:00 am,,36.98,63.57,0.00,64.52
11-Dec-18 1:30:00 pm,,35.22,65.85,0.00,66.80
02-Jan-19 12:25:01 am,,34.50,57.68,0.00,60.45
09-Nov-18 5:00:00 pm,,33.54,63.46,0.00,65.65
08-Dec-18 10:00:00 pm,,35.30,59.70,,
22-Mar-19 12:55:00 am,,35.31,67.89,0.00,69.16
30-Apr-19 3:30:00 pm,,35.39,71.41,0.00,70.45
08-Feb-19 6:05:00 am,,34.90,56.41,0.00,62.47
04-Feb-19 1:50:00 pm,,32.67,64.94,0.00,65.92
16-Nov-18 7:15:00 pm,,34.84,64.74,0.00,67.12
03-Mar-19 10:50:00 pm,,33.27,48.51,0.00,62.49
19-Nov-18 7:10:01 am,,34.10,60.13,0.00,62.73
13-Jan-19 2:15:00 pm,,33.38,63.04,0.00,62.42
28-Nov-18 12:50:00 am,,34.58,61.12,0.00,63.37
06-Mar-19 9:10:00 am,,36.90,59.54,0.00,67.48
20-Nov-18 4:10:00 pm,,34.41,61.48,0.00,64.94
19-Dec-18 11:25:00 am,,36.19,67.11,0.00,68.47
28-Nov-18 2:05:00 am,,34.42,60.95,0.00,63.04
28-Jan-19 3:20:00 am,,34.10,56.34,0.00,61.25
27-Feb-19 8:10:00 pm,,31.96,60.64,0.00,65.65
23-Jan-19 4:05:00 pm,,35.82,66.71,0.00,66.02
03-Feb-19 8:15:00 am,,34.29,62.55,0.00,62.95
10-Jan-19 10:25:01 pm,,,,0.00,63.96
31-Dec-18 10:50:00 pm,,32.21,59.41,0.00,62.05
06-Feb-19 9:25:00 pm,,34.23,61.39,0.00,65.29
08-Feb-19 1:20:00 am,,32.59,58.02,0.00,63.49
11-Jan-19 5:20:00 pm,,34.91,66.44,0.00,66.91
30-Dec-18 9:00:00 am,,34.28,57.94,0.00,59.47
25-Apr-19 7:30:00 pm,,73.59,75.16,8.34,72.01
14-Nov-18 2:35:00 am,,37.11,59.53,0.00,62.08
27-Feb-19 12:50:00 pm,,39.73,70.53,0.00,68.37
01-Mar-19 12:10:00 pm,,35.41,63.37,0.00,65.51
03-Apr-19 2:10:00 pm,,39.17,72.10,0.00,71.59
13-Feb-19 8:40:00 pm,,34.14,61.88,0.00,65.92
09-May-19 9:20:00 am,,34.31,69.71,0.00,68.89
05-Dec-18 5:50:00 pm,,32.28,63.14,0.00,65.92
09-Jan-19 6:55:01 am,,33.65,60.68,0.00,62.67
18-Feb-19 1:33:10 pm,On,,,,
11-Mar-19 3:25:00 pm,,77.07,72.08,0.00,69.11
14-Jan-19 3:50:00 am,,34.06,60.07,0.00,61.88
27-Mar-19 5:15:01 pm,,63.58,71.24,29.61,71.84
14-Dec-18 3:25:00 am,,33.71,61.87,0.00,64.40
23-Nov-18 2:40:00 am,,33.79,61.91,0.00,63.58
16-Dec-18 7:35:00 am,,34.01,62.27,0.00,64.00
09-Apr-19 1:50:00 pm,,43.07,71.76,,
31-Mar-19 10:40:00 pm,,35.29,64.19,0.00,67.62
26-Apr-19 10:30:00 am,,38.34,72.18,51.67,72.33
24-Nov-18 7:05:00 am,,32.81,63.03,0.00,65.18
10-Dec-18 3:55:00 pm,,35.44,64.56,0.00,65.82
12-Apr-19 5:40:00 pm,,34.23,67.34,0.00,67.75
08-Apr-19 4:50:00 am,,34.81,69.28,0.00,70.23
13-Mar-19 8:45:00 am,,36.60,69.47,0.00,68.65
03-Mar-19 8:00:00 pm,,31.12,49.44,0.00,63.15
14-May-19 7:25:00 am,,36.06,72.18,33.87,73.05
18-Mar-19 10:35:00 pm,,32.90,66.15,0.00,67.89
09-Mar-19 1:35:01 am,,34.07,64.68,,
20-Apr-19 4:25:00 pm,,89.12,72.68,0.00,77.13
28-Jan-19 7:10:00 pm,,31.89,58.85,0.00,62.52
07-Apr-19 5:05:00 am,,34.19,68.65,0.00,69.50
26-Nov-18 3:50:00 pm,,35.37,66.03,0.00,66.68
09-May-19 4:55:00 pm,,35.95,71.39,0.00,70.18
11-Feb-19 5:10:00 am,,32.46,58.12,0.00,61.30
07-May-19 11:15:00 am,,40.16,72.02,54.11,72.07
18-Feb-19 1:20:00 pm,,52.34,71.94,0.00,67.53
04-May-19 6:15:00 am,,34.91,69.28,0.00,71.20
21-Dec-18 12:25:00 am,,32.96,64.73,0.00,65.58
17-Jan-19 7:10:01 am,,33.87,62.21,0.00,63.67
17-Dec-18 4:35:00 pm,,34.98,69.08,0.00,68.56
02-Jan-19 10:10:01 pm,,33.88,59.71,0.00,63.31
15-Jan-19 8:15:00 am,,34.33,61.66,0.00,64.89
09-Feb-19 7:55:00 am,,33.26,55.62,0.00,59.17
26-Nov-18 12:25:00 am,,34.37,60.66,0.00,61.15
